#ProfileFileVersion=2.6
#ProfilerVersion=2.6.2153
#Application=/home/lifxu/Desktop/github/PIM/rodinia/streamcluster/streamcluster.exe
#ApplicationArgs=10 20 256 65536 65536 1000 none output.txt 1 -t gpu -d 0
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Vendor=Advanced Micro Devices, Inc.
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Name=AMD Accelerated Parallel Processing
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLDriver Version=1124.2 (sse2,avx,fma4)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   NumberAppAddressBits=64
#Device Tahiti Platform Vendor=Advanced Micro Devices, Inc.
#Device Tahiti Platform Name=AMD Accelerated Parallel Processing
#Device Tahiti Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti CLDriver Version=1124.2 (VM)
#Device Tahiti CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti NumberAppAddressBits=32
#OS Version=CentOS release 6.4 (Final)
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, CallIndex, GlobalWorkSize, WorkGroupSize, Time, LocalMemSize, VGPRs, SGPRs, ScratchRegs, FCStacks, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, LDSInsts, VALUUtilization, VALUBusy, SALUBusy, FetchSize, CacheHit, MemUnitBusy, MemUnitStalled, WriteUnitStalled, LDSBankConflict, WriteSize, GDSInsts
pgain_kernel_pim__k1_Tahiti1, 4072, 15410, 0, {  22016       1       1}, {  256     1     1},         0.46178, 1024, 7, 22, 0, NA,       344.00,      2332.96,       334.25,       325.00,        17.89,         2.78,       320.00,        78.20,         5.85,         1.67,     23592.94,         5.06,        17.68,         0.79,         0.14,         0.00,       409.28,         0.00
pgain_kernel_pim__k1_Tahiti1, 4073, 15411, 0, {  22016       1       1}, {  256     1     1},         0.43096, 1024, 7, 22, 0, NA,       344.00,      2332.88,       334.25,       325.00,        17.88,         2.75,       320.00,        78.20,         6.29,         1.80,     23892.75,        11.39,        18.15,         0.80,         0.23,         0.00,       405.88,         0.00
pgain_kernel_pim__k1_Tahiti1, 4074, 15412, 0, {  22016       1       1}, {  256     1     1},         0.47052, 1024, 7, 22, 0, NA,       344.00,      2322.51,       332.70,       323.48,        17.88,         2.81,       318.51,        77.94,         5.81,         1.66,     23413.94,         9.79,        15.78,         0.79,         0.20,         0.00,       410.66,         0.00
pgain_kernel_pim__k1_Tahiti1, 4075, 15413, 0, {  22016       1       1}, {  256     1     1},         0.46104, 1024, 7, 22, 0, NA,       344.00,      2331.19,       334.25,       325.00,        17.54,         2.08,       320.00,        78.26,         6.03,         1.73,     23611.50,         6.35,        18.75,         0.71,         0.72,         0.00,       404.53,         0.00
pgain_kernel_pim__k1_Tahiti1, 4076, 15414, 0, {  22016       1       1}, {  256     1     1},         0.47037, 1024, 7, 22, 0, NA,       344.00,      2331.13,       334.25,       325.00,        17.53,         2.05,       320.00,        78.26,         5.95,         1.70,     23617.81,         9.84,        16.11,         0.77,         0.21,         0.00,       395.78,         0.00
pgain_kernel_pim__k1_Tahiti1, 4077, 15415, 0, {  22016       1       1}, {  256     1     1},         0.45007, 1024, 7, 22, 0, NA,       344.00,      2320.48,       332.70,       323.48,        17.48,         1.99,       318.51,        78.01,         6.15,         1.76,     23587.94,        10.97,        18.24,         0.79,         0.12,         0.00,       662.53,         0.00
pgain_kernel_pim__k1_Tahiti1, 4078, 15416, 0, {  22016       1       1}, {  256     1     1},         0.47052, 1024, 7, 22, 0, NA,       344.00,      2330.46,       334.25,       325.00,        17.39,         1.78,       320.00,        78.28,         5.67,         1.62,     23610.25,         6.21,        16.54,         0.65,         0.51,         0.00,       413.59,         0.00
pgain_kernel_pim__k1_Tahiti1, 4079, 15417, 0, {  22016       1       1}, {  256     1     1},         0.43867, 1024, 7, 22, 0, NA,       344.00,      2330.43,       334.25,       325.00,        17.39,         1.77,       320.00,        78.28,         6.32,         1.81,     23904.50,        11.17,        18.18,         0.73,         0.28,         0.00,       392.44,         0.00
pgain_kernel_pim__k1_Tahiti1, 4080, 15418, 0, {  22016       1       1}, {  256     1     1},         0.47185, 1024, 7, 22, 0, NA,       344.00,      2320.14,       332.70,       323.48,        17.41,         1.86,       318.51,        78.02,         5.79,         1.66,     23431.06,         9.93,        16.30,         0.79,         0.20,         0.00,       386.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 4081, 15419, 0, {  22016       1       1}, {  256     1     1},         0.46326, 1024, 7, 22, 0, NA,       344.00,      2328.50,       334.25,       325.00,        17.00,         1.00,       320.00,        78.35,         5.80,         1.66,     23611.62,         4.78,        18.46,         0.62,         0.28,         0.00,       390.09,         0.00
pgain_kernel_pim__k1_Tahiti1, 4082, 15420, 0, {  22016       1       1}, {  256     1     1},         0.48667, 1024, 7, 22, 0, NA,       344.00,      2328.50,       334.25,       325.00,        17.00,         1.00,       320.00,        78.35,         5.62,         1.61,     23625.25,         9.79,        19.34,         0.60,         0.22,         0.00,       383.97,         0.00
pgain_kernel_pim__k1_Tahiti1, 4083, 15421, 0, {  22016       1       1}, {  256     1     1},         0.44341, 1024, 7, 22, 0, NA,       344.00,      2317.98,       332.70,       323.48,        16.98,         0.99,       318.51,        78.09,         6.00,         1.72,     23490.81,        11.98,        15.63,         0.31,         0.00,         0.00,       385.97,         0.00
pgain_kernel_pim__k1_Tahiti1, 4084, 15422, 0, {  22016       1       1}, {  256     1     1},         0.46726, 1024, 7, 22, 0, NA,       344.00,      2331.22,       334.25,       325.00,        17.54,         2.09,       320.00,        78.26,         5.93,         1.70,     23612.69,         6.31,        17.99,         0.64,         0.64,         0.00,       410.88,         0.00
pgain_kernel_pim__k1_Tahiti1, 4085, 15423, 0, {  22016       1       1}, {  256     1     1},         0.47452, 1024, 7, 22, 0, NA,       344.00,      2331.47,       334.25,       325.00,        17.59,         2.19,       320.00,        78.25,         5.65,         1.62,     30295.88,         9.28,        23.16,         0.81,         0.24,         0.00,       399.03,         0.00
pgain_kernel_pim__k1_Tahiti1, 4086, 15424, 0, {  22016       1       1}, {  256     1     1},         0.43304, 1024, 7, 22, 0, NA,       344.00,      2320.78,       332.70,       323.48,        17.54,         2.12,       318.51,        78.00,         6.16,         1.76,     23484.81,        11.43,        16.17,         0.66,         0.06,         0.00,       398.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 4087, 15425, 0, {  22016       1       1}, {  256     1     1},         0.43259, 1024, 7, 22, 0, NA,       344.00,      2332.50,       334.25,       325.00,        17.80,         2.60,       320.00,        78.21,         6.37,         1.82,     23591.19,         6.36,        16.28,         0.13,         0.00,         0.00,       504.81,         0.00
pgain_kernel_pim__k1_Tahiti1, 4088, 15426, 0, {  22016       1       1}, {  256     1     1},         0.47274, 1024, 7, 22, 0, NA,       344.00,      2332.25,       334.25,       325.00,        17.75,         2.50,       320.00,        78.22,         5.73,         1.64,     23612.88,         9.88,        18.82,         0.83,         0.23,         0.00,       403.59,         0.00
pgain_kernel_pim__k1_Tahiti1, 4089, 15427, 0, {  22016       1       1}, {  256     1     1},         0.46474, 1024, 7, 22, 0, NA,       344.00,      2321.94,       332.70,       323.48,        17.77,         2.58,       318.51,        77.96,         5.87,         1.68,     23422.44,         9.80,        15.45,         0.73,         0.20,         0.00,       399.22,         0.00
pgain_kernel_pim__k1_Tahiti1, 4090, 15428, 0, {  22016       1       1}, {  256     1     1},         0.47052, 1024, 7, 22, 0, NA,       344.00,      2331.58,       334.25,       325.00,        17.62,         2.23,       320.00,        78.24,         5.84,         1.67,     23603.31,         4.95,        18.46,         0.80,         0.22,         0.00,       409.28,         0.00
pgain_kernel_pim__k1_Tahiti1, 4091, 15429, 0, {  22016       1       1}, {  256     1     1},         0.47081, 1024, 7, 22, 0, NA,       344.00,      2331.65,       334.25,       325.00,        17.63,         2.26,       320.00,        78.24,         5.92,         1.69,     23614.81,         9.89,        15.60,         0.68,         0.24,         0.00,       393.09,         0.00
pgain_kernel_pim__k1_Tahiti1, 4092, 15430, 0, {  22016       1       1}, {  256     1     1},         0.44963, 1024, 7, 22, 0, NA,       344.00,      2321.12,       332.70,       323.48,        17.60,         2.25,       318.51,        77.99,         5.98,         1.71,     23574.12,        10.74,        17.29,         0.73,         0.22,         0.00,       398.72,         0.00
pgain_kernel_pim__k1_Tahiti1, 4093, 15431, 0, {  22016       1       1}, {  256     1     1},         0.47007, 1024, 7, 22, 0, NA,       344.00,      2329.59,       334.25,       325.00,        17.22,         1.44,       320.00,        78.31,         5.92,         1.69,     23608.94,         5.72,        17.12,         0.78,         0.49,         0.00,       407.34,         0.00
pgain_kernel_pim__k1_Tahiti1, 4094, 15432, 0, {  22016       1       1}, {  256     1     1},         0.43215, 1024, 7, 22, 0, NA,       344.00,      2329.97,       334.25,       325.00,        17.29,         1.59,       320.00,        78.30,         6.28,         1.80,     23918.69,        12.44,        17.20,         0.36,         1.02,         0.00,       393.06,         0.00
pgain_kernel_pim__k1_Tahiti1, 4095, 15433, 0, {  22016       1       1}, {  256     1     1},         0.47052, 1024, 7, 22, 0, NA,       344.00,      2319.27,       332.70,       323.48,        17.24,         1.51,       318.51,        78.05,         5.87,         1.68,     23432.81,         9.90,        15.38,         0.84,         0.16,         0.00,       658.56,         0.00
pgain_kernel_pim__k1_Tahiti1, 4096, 15434, 0, {  22016       1       1}, {  256     1     1},         0.46133, 1024, 7, 22, 0, NA,       344.00,      2330.35,       334.25,       325.00,        17.37,         1.74,       320.00,        78.28,         6.00,         1.72,     23608.25,         6.15,        17.21,         0.65,         0.54,         0.00,       415.88,         0.00
pgain_kernel_pim__k1_Tahiti1, 4097, 15435, 0, {  22016       1       1}, {  256     1     1},         0.43926, 1024, 7, 22, 0, NA,       344.00,      2330.16,       334.25,       325.00,        17.33,         1.66,       320.00,        78.29,         6.37,         1.82,     23863.44,        11.80,        18.14,         0.83,         0.69,         0.00,       419.69,         0.00
pgain_kernel_pim__k1_Tahiti1, 4098, 15436, 0, {  22016       1       1}, {  256     1     1},         0.47052, 1024, 7, 22, 0, NA,       344.00,      2319.53,       332.70,       323.48,        17.29,         1.62,       318.51,        78.04,         5.87,         1.68,     23432.50,        10.08,        15.00,         0.70,         0.21,         0.00,       390.38,         0.00
pgain_kernel_pim__k1_Tahiti1, 4099, 15437, 0, {  22016       1       1}, {  256     1     1},         0.42607, 1024, 7, 22, 0, NA,       344.00,      2328.50,       334.25,       325.00,        17.00,         1.00,       320.00,        78.35,         6.38,         1.83,     23609.81,         6.36,        16.74,         0.25,         0.00,         0.00,       494.62,         0.00
pgain_kernel_pim__k1_Tahiti1, 4100, 15438, 0, {  22016       1       1}, {  256     1     1},         0.47452, 1024, 7, 22, 0, NA,       344.00,      2328.50,       334.25,       325.00,        17.00,         1.00,       320.00,        78.35,         5.80,         1.66,     23628.19,         9.93,        19.23,         0.70,         0.32,         0.00,       383.19,         0.00
pgain_kernel_pim__k1_Tahiti1, 4101, 15439, 0, {  22016       1       1}, {  256     1     1},         0.46311, 1024, 7, 22, 0, NA,       344.00,      2317.98,       332.70,       323.48,        16.98,         0.99,       318.51,        78.09,         5.78,         1.65,     23433.94,         9.72,        14.44,         0.64,         0.22,         0.00,       377.03,         0.00
pgain_kernel_pim__k1_Tahiti1, 4102, 15440, 0, {  22016       1       1}, {  256     1     1},         0.46444, 1024, 7, 22, 0, NA,       344.00,      2332.90,       334.25,       325.00,        17.88,         2.76,       320.00,        78.20,         5.91,         1.69,     23591.69,         5.21,        18.33,         0.67,         0.18,         0.00,       412.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 4103, 15441, 0, {  22016       1       1}, {  256     1     1},         0.48104, 1024, 7, 22, 0, NA,       344.00,      2332.76,       334.25,       325.00,        17.85,         2.70,       320.00,        78.20,         6.01,         1.72,     23607.62,         9.82,        19.43,         1.00,         0.20,         0.00,       406.78,         0.00
pgain_kernel_pim__k1_Tahiti1, 4104, 15442, 0, {  22016       1       1}, {  256     1     1},         0.44326, 1024, 7, 22, 0, NA,       344.00,      2322.32,       332.70,       323.48,        17.85,         2.73,       318.51,        77.95,         6.22,         1.78,     23472.94,        11.20,        16.06,         0.53,         0.11,         0.00,       407.56,         0.00
pgain_kernel_pim__k1_Tahiti1, 4105, 15443, 0, {  22016       1       1}, {  256     1     1},         0.46341, 1024, 7, 22, 0, NA,       344.00,      2328.50,       334.25,       325.00,        17.00,         1.00,       320.00,        78.35,         5.94,         1.70,     23612.38,         4.85,        18.20,         0.68,         0.24,         0.00,       388.72,         0.00
pgain_kernel_pim__k1_Tahiti1, 4106, 15444, 0, {  22016       1       1}, {  256     1     1},         0.46370, 1024, 7, 22, 0, NA,       344.00,      2328.50,       334.25,       325.00,        17.00,         1.00,       320.00,        78.35,         5.93,         1.70,     23626.50,         9.77,        15.94,         0.71,         0.23,         0.00,       382.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 4107, 15445, 0, {  22016       1       1}, {  256     1     1},         0.44933, 1024, 7, 22, 0, NA,       344.00,      2317.98,       332.70,       323.48,        16.98,         0.99,       318.51,        78.09,         6.11,         1.75,     23602.06,        11.01,        18.38,         0.74,         0.16,         0.00,       382.72,         0.00
pgain_kernel_pim__k1_Tahiti1, 4108, 15446, 0, {  22016       1       1}, {  256     1     1},         0.45393, 1024, 7, 22, 0, NA,       344.00,      2332.85,       334.25,       325.00,        17.87,         2.74,       320.00,        78.20,         5.94,         1.70,     23593.81,         5.02,        18.39,         0.69,         0.16,         0.00,       414.50,         0.00
pgain_kernel_pim__k1_Tahiti1, 4109, 15447, 0, {  22016       1       1}, {  256     1     1},         0.47096, 1024, 7, 22, 0, NA,       344.00,      2332.82,       334.25,       325.00,        17.86,         2.73,       320.00,        78.20,         5.91,         1.69,     23609.50,         9.98,        15.44,         0.85,         0.13,         0.00,       410.09,         0.00
pgain_kernel_pim__k1_Tahiti1, 4110, 15448, 0, {  22016       1       1}, {  256     1     1},         0.44948, 1024, 7, 22, 0, NA,       344.00,      2322.41,       332.70,       323.48,        17.86,         2.77,       318.51,        77.94,         6.15,         1.76,     23607.75,        10.98,        18.10,         0.92,         0.22,         0.00,       407.44,         0.00
pgain_kernel_pim__k1_Tahiti1, 4111, 15449, 0, {  22016       1       1}, {  256     1     1},         0.45985, 1024, 7, 22, 0, NA,       344.00,      2329.10,       334.25,       325.00,        17.12,         1.24,       320.00,        78.33,         5.84,         1.67,     23610.31,         5.11,        18.26,         0.86,         0.28,         0.00,       386.16,         0.00
pgain_kernel_pim__k1_Tahiti1, 4112, 15450, 0, {  22016       1       1}, {  256     1     1},         0.47037, 1024, 7, 22, 0, NA,       344.00,      2328.83,       334.25,       325.00,        17.07,         1.13,       320.00,        78.34,         5.85,         1.68,     23625.62,         9.64,        16.51,         0.76,         0.34,         0.00,       386.16,         0.00
pgain_kernel_pim__k1_Tahiti1, 4113, 15451, 0, {  22016       1       1}, {  256     1     1},         0.44993, 1024, 7, 22, 0, NA,       344.00,      2318.50,       332.70,       323.48,        17.08,         1.20,       318.51,        78.07,         6.06,         1.74,     23665.81,        11.14,        18.13,         0.69,         0.37,         0.00,       656.16,         0.00
pgain_kernel_pim__k1_Tahiti1, 4114, 15452, 0, {  22016       1       1}, {  256     1     1},         0.45526, 1024, 7, 22, 0, NA,       344.00,      2331.96,       334.25,       325.00,        17.69,         2.38,       320.00,        78.23,         5.94,         1.70,     23605.94,         6.19,        17.35,         0.59,         0.75,         0.00,       403.59,         0.00
pgain_kernel_pim__k1_Tahiti1, 4115, 15453, 0, {  22016       1       1}, {  256     1     1},         0.43318, 1024, 7, 22, 0, NA,       344.00,      2331.97,       334.25,       325.00,        17.69,         2.39,       320.00,        78.23,         6.32,         1.81,     23893.19,        11.32,        18.33,         0.96,         0.19,         0.00,       405.06,         0.00
pgain_kernel_pim__k1_Tahiti1, 4116, 15454, 0, {  22016       1       1}, {  256     1     1},         0.47007, 1024, 7, 22, 0, NA,       344.00,      2321.41,       332.70,       323.48,        17.66,         2.37,       318.51,        77.98,         5.75,         1.64,     23426.25,        10.19,        14.23,         0.79,         0.23,         0.00,       400.34,         0.00
pgain_kernel_pim__k1_Tahiti1, 4117, 15455, 0, {  22016       1       1}, {  256     1     1},         0.46459, 1024, 7, 22, 0, NA,       344.00,      2331.48,       334.25,       325.00,        17.60,         2.19,       320.00,        78.25,         5.80,         1.66,     23601.56,         5.44,        17.36,         0.81,         0.23,         0.00,       413.72,         0.00
pgain_kernel_pim__k1_Tahiti1, 4118, 15456, 0, {  22016       1       1}, {  256     1     1},         0.43259, 1024, 7, 22, 0, NA,       344.00,      2331.64,       334.25,       325.00,        17.63,         2.26,       320.00,        78.24,         6.34,         1.81,     23885.31,        13.03,        17.82,         0.65,         0.64,         0.00,       401.19,         0.00
pgain_kernel_pim__k1_Tahiti1, 4119, 15457, 0, {  22016       1       1}, {  256     1     1},         0.47022, 1024, 7, 22, 0, NA,       344.00,      2321.28,       332.70,       323.48,        17.64,         2.31,       318.51,        77.98,         5.71,         1.63,     23424.81,        10.14,        13.96,         0.76,         0.20,         0.00,       395.88,         0.00
pgain_kernel_pim__k1_Tahiti1, 4120, 15458, 0, {  22016       1       1}, {  256     1     1},         0.46104, 1024, 7, 22, 0, NA,       344.00,      2332.73,       334.25,       325.00,        17.85,         2.69,       320.00,        78.20,         6.01,         1.72,     23596.56,         5.48,        17.05,         0.67,         0.10,         0.00,       408.81,         0.00
pgain_kernel_pim__k1_Tahiti1, 4121, 15459, 0, {  22016       1       1}, {  256     1     1},         0.43985, 1024, 7, 22, 0, NA,       344.00,      2332.70,       334.25,       325.00,        17.84,         2.68,       320.00,        78.20,         6.33,         1.81,     23901.00,        11.43,        18.09,         0.84,         0.30,         0.00,       406.28,         0.00
pgain_kernel_pim__k1_Tahiti1, 4122, 15460, 0, {  22016       1       1}, {  256     1     1},         0.46978, 1024, 7, 22, 0, NA,       344.00,      2322.18,       332.70,       323.48,        17.82,         2.67,       318.51,        77.95,         5.88,         1.68,     23419.50,         9.73,        14.78,         0.78,         0.18,         0.00,       402.78,         0.00
pgain_kernel_pim__k1_Tahiti1, 4123, 15461, 0, {  22016       1       1}, {  256     1     1},         0.46519, 1024, 7, 22, 0, NA,       344.00,      2331.26,       334.25,       325.00,        17.55,         2.10,       320.00,        78.25,         5.79,         1.66,     23608.06,         6.10,        18.01,         0.78,         0.72,         0.00,       411.56,         0.00
pgain_kernel_pim__k1_Tahiti1, 4124, 15462, 0, {  22016       1       1}, {  256     1     1},         0.47022, 1024, 7, 22, 0, NA,       344.00,      2331.26,       334.25,       325.00,        17.55,         2.10,       320.00,        78.25,         5.92,         1.69,     23617.75,         9.65,        16.14,         0.79,         0.26,         0.00,       397.62,         0.00
pgain_kernel_pim__k1_Tahiti1, 4125, 15463, 0, {  22016       1       1}, {  256     1     1},         0.44933, 1024, 7, 22, 0, NA,       344.00,      2320.55,       332.70,       323.48,        17.49,         2.02,       318.51,        78.01,         6.10,         1.74,     23592.06,        11.35,        18.16,         0.92,         0.31,         0.00,       393.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 4126, 15464, 0, {  22016       1       1}, {  256     1     1},         0.45896, 1024, 7, 22, 0, NA,       344.00,      2329.52,       334.25,       325.00,        17.20,         1.41,       320.00,        78.31,         5.67,         1.62,     23612.12,         5.63,        17.76,         0.64,         0.43,         0.00,       389.88,         0.00
pgain_kernel_pim__k1_Tahiti1, 4127, 15465, 0, {  22016       1       1}, {  256     1     1},         0.47319, 1024, 7, 22, 0, NA,       344.00,      2329.58,       334.25,       325.00,        17.22,         1.43,       320.00,        78.31,         5.68,         1.63,     23622.88,         9.93,        19.36,         0.69,         0.24,         0.00,       393.72,         0.00
pgain_kernel_pim__k1_Tahiti1, 4128, 15466, 0, {  22016       1       1}, {  256     1     1},         0.44430, 1024, 7, 22, 0, NA,       344.00,      2318.98,       332.70,       323.48,        17.18,         1.40,       318.51,        78.06,         6.20,         1.77,     23490.44,        11.10,        16.44,         0.62,         0.09,         0.00,       390.12,         0.00
pgain_kernel_pim__k1_Tahiti1, 4129, 15467, 0, {  22016       1       1}, {  256     1     1},         0.45348, 1024, 7, 22, 0, NA,       344.00,      2332.41,       334.25,       325.00,        17.78,         2.56,       320.00,        78.21,         6.02,         1.72,     23605.44,         5.94,        18.34,         0.64,         0.68,         0.00,       407.69,         0.00
pgain_kernel_pim__k1_Tahiti1, 4130, 15468, 0, {  22016       1       1}, {  256     1     1},         0.47037, 1024, 7, 22, 0, NA,       344.00,      2332.67,       334.25,       325.00,        17.83,         2.67,       320.00,        78.21,         5.88,         1.68,     23608.88,         9.84,        15.88,         0.84,         0.17,         0.00,       406.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 4131, 15469, 0, {  22016       1       1}, {  256     1     1},         0.44267, 1024, 7, 22, 0, NA,       344.00,      2321.89,       332.70,       323.48,        17.76,         2.56,       318.51,        77.96,         6.39,         1.83,     23618.06,        11.13,        17.84,         0.73,         0.06,         0.00,       669.09,         0.00
pgain_kernel_pim__k1_Tahiti1, 4132, 15470, 0, {  22016       1       1}, {  256     1     1},         0.47096, 1024, 7, 22, 0, NA,       344.00,      2331.64,       334.25,       325.00,        17.63,         2.26,       320.00,        78.24,         5.90,         1.69,     23603.06,         5.16,        17.82,         0.66,         0.22,         0.00,       407.50,         0.00
pgain_kernel_pim__k1_Tahiti1, 4133, 15471, 0, {  22016       1       1}, {  256     1     1},         0.47052, 1024, 7, 22, 0, NA,       344.00,      2331.51,       334.25,       325.00,        17.60,         2.20,       320.00,        78.25,         5.95,         1.70,     23616.25,         9.81,        15.91,         0.85,         0.30,         0.00,       398.72,         0.00
pgain_kernel_pim__k1_Tahiti1, 4134, 15472, 0, {  22016       1       1}, {  256     1     1},         0.43941, 1024, 7, 22, 0, NA,       344.00,      2321.07,       332.70,       323.48,        17.60,         2.23,       318.51,        77.99,         6.02,         1.72,     23594.69,        11.39,        17.22,         0.71,         0.24,         0.00,       394.59,         0.00
pgain_kernel_pim__k1_Tahiti1, 4135, 15473, 0, {  22016       1       1}, {  256     1     1},         0.46133, 1024, 7, 22, 0, NA,       344.00,      2333.21,       334.25,       325.00,        17.94,         2.88,       320.00,        78.19,         5.96,         1.70,     23582.44,         5.02,        18.82,         0.71,         0.19,         0.00,       414.91,         0.00
pgain_kernel_pim__k1_Tahiti1, 4136, 15475, 0, {  22016       1       1}, {  256     1     1},         0.48089, 1024, 7, 22, 0, NA,       344.00,      2333.33,       334.25,       325.00,        17.97,         2.93,       320.00,        78.18,         5.69,         1.63,     23599.19,         9.44,        18.47,         0.83,         0.25,         0.00,       414.31,         0.00
pgain_kernel_pim__k1_Tahiti1, 4137, 15476, 0, {  22016       1       1}, {  256     1     1},         0.43348, 1024, 7, 22, 0, NA,       344.00,      2322.67,       332.70,       323.48,        17.92,         2.87,       318.51,        77.93,         6.29,         1.80,     23459.56,        11.34,        16.65,         0.68,         0.11,         0.00,       480.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 4138, 15478, 0, {  22016       1       1}, {  256     1     1},         0.43244, 1024, 7, 22, 0, NA,       344.00,      2328.50,       334.25,       325.00,        17.00,         1.00,       320.00,        78.35,         6.32,         1.81,     23608.81,         6.36,        17.11,         0.22,         0.00,         0.00,       495.81,         0.00
pgain_kernel_pim__k1_Tahiti1, 4139, 15479, 0, {  22016       1       1}, {  256     1     1},         0.48074, 1024, 7, 22, 0, NA,       344.00,      2328.50,       334.25,       325.00,        17.00,         1.00,       320.00,        78.35,         5.66,         1.62,     23627.06,         9.57,        19.09,         0.80,         0.30,         0.00,       386.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 4140, 15480, 0, {  22016       1       1}, {  256     1     1},         0.48059, 1024, 7, 22, 0, NA,       344.00,      2317.98,       332.70,       323.48,        16.98,         0.99,       318.51,        78.09,         5.77,         1.65,     23437.00,         9.54,        15.39,         0.73,         0.20,         0.00,       383.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 4141, 15481, 0, {  22016       1       1}, {  256     1     1},         0.45985, 1024, 7, 22, 0, NA,       344.00,      2333.03,       334.25,       325.00,        17.91,         2.81,       320.00,        78.19,         6.03,         1.72,     23594.56,         5.23,        18.58,         0.63,         0.13,         0.00,       410.19,         0.00
pgain_kernel_pim__k1_Tahiti1, 4142, 15482, 0, {  22016       1       1}, {  256     1     1},         0.48118, 1024, 7, 22, 0, NA,       344.00,      2333.12,       334.25,       325.00,        17.92,         2.85,       320.00,        78.19,         5.93,         1.70,     23604.94,         9.89,        18.75,         0.76,         0.21,         0.00,       408.91,         0.00
pgain_kernel_pim__k1_Tahiti1, 4143, 15483, 0, {  22016       1       1}, {  256     1     1},         0.44000, 1024, 7, 22, 0, NA,       344.00,      2322.42,       332.70,       323.48,        17.87,         2.77,       318.51,        77.94,         6.29,         1.80,     23478.50,        11.54,        16.11,         0.53,         0.11,         0.00,       415.09,         0.00
pgain_kernel_pim__k1_Tahiti1, 4144, 15491, 0, {  22016       1       1}, {  256     1     1},         0.47081, 1024, 7, 22, 0, NA,       344.00,      2332.15,       334.25,       325.00,        17.73,         2.46,       320.00,        78.22,         5.82,         1.66,     23604.19,         5.70,        18.47,         0.67,         0.17,         0.00,       405.81,         0.00
pgain_kernel_pim__k1_Tahiti1, 4145, 15492, 0, {  22016       1       1}, {  256     1     1},         0.48267, 1024, 7, 22, 0, NA,       344.00,      2332.19,       334.25,       325.00,        17.74,         2.48,       320.00,        78.22,         5.77,         1.65,     23617.50,        10.00,        19.04,         0.82,         0.24,         0.00,       408.41,         0.00
pgain_kernel_pim__k1_Tahiti1, 4146, 15494, 0, {  22016       1       1}, {  256     1     1},         0.43941, 1024, 7, 22, 0, NA,       344.00,      2321.73,       332.70,       323.48,        17.73,         2.49,       318.51,        77.97,         6.13,         1.75,     23476.19,        11.96,        15.98,         0.41,         0.00,         0.00,       414.22,         0.00
pgain_kernel_pim__k1_Tahiti1, 4147, 15495, 0, {  22016       1       1}, {  256     1     1},         0.46089, 1024, 7, 22, 0, NA,       344.00,      2331.94,       334.25,       325.00,        17.69,         2.38,       320.00,        78.23,         6.04,         1.73,     23603.75,         5.63,        18.25,         0.68,         0.35,         0.00,       403.50,         0.00
pgain_kernel_pim__k1_Tahiti1, 4148, 15496, 0, {  22016       1       1}, {  256     1     1},         0.47052, 1024, 7, 22, 0, NA,       344.00,      2332.00,       334.25,       325.00,        17.70,         2.40,       320.00,        78.23,         5.99,         1.71,     23615.38,        10.04,        16.20,         0.68,         0.19,         0.00,       404.62,         0.00
pgain_kernel_pim__k1_Tahiti1, 4149, 15497, 0, {  22016       1       1}, {  256     1     1},         0.44282, 1024, 7, 22, 0, NA,       344.00,      2321.16,       332.70,       323.48,        17.61,         2.27,       318.51,        77.98,         6.16,         1.76,     23589.12,        10.65,        17.81,         0.61,         0.21,         0.00,       666.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 4150, 15498, 0, {  22016       1       1}, {  256     1     1},         0.45348, 1024, 7, 22, 0, NA,       344.00,      2330.00,       334.25,       325.00,        17.30,         1.60,       320.00,        78.30,         5.97,         1.71,     23611.69,         5.90,        18.04,         0.63,         0.51,         0.00,       395.75,         0.00
